time,t,fricv,shtfl,sp,u10,v10
2021-03-07 00:00:00,272.0211,0.04,-2.0,97360.0,1.0118523,-0.9597664
2021-03-07 01:00:00,272.08047,0.02,-1.0,97450.0,0.7238617,-0.46489334
2021-03-07 02:00:00,271.49646,0.03,0.0,97500.0,0.7109947,-0.5135174
2021-03-07 03:00:00,271.2161,0.23,4.0,97540.0,2.126648,-2.2109127
2021-03-07 04:00:00,270.84848,0.19,8.0,97530.0,1.5746174,-1.8159351
2021-03-07 05:00:00,268.74335,0.1,-7.0,97550.0,1.0339718,-1.6837692
2021-03-07 06:00:00,267.57568,0.05,-2.0,97580.0,-0.051555634,-1.4332867
2021-03-07 07:00:00,266.3584,0.05,-2.0,97600.0,-1.484993,-0.18849564
2021-03-07 08:00:00,264.99713,0.03,-2.0,97600.0,-0.038166046,1.0507965
2021-03-07 09:00:00,264.14624,0.05,-5.0,97600.0,-0.23100662,1.7900963
2021-03-07 10:00:00,263.28308,0.02,-1.0,97680.0,0.31647205,0.59072304
2021-03-07 11:00:00,263.02933,0.02,-1.0,97760.0,0.09304237,0.62926674
2021-03-07 12:00:00,262.70383,0.01,-1.0,97810.0,-0.25123978,-0.4781189
2021-03-07 13:00:00,266.80356,0.08,8.0,97880.0,-0.7751293,0.31982803
2021-03-07 14:00:00,271.12735,0.07,46.0,97930.0,-0.55064297,0.06706619
2021-03-07 15:00:00,273.5919,0.03,30.0,98000.0,0.101278305,-0.21791649
2021-03-07 16:00:00,278.437,0.15,183.0,97950.0,1.4222498,-0.30906963
2021-03-07 17:00:00,280.2527,0.32,260.0,97940.0,3.1429853,-2.1381626
2021-03-07 18:00:00,281.23114,0.35,283.0,97900.0,3.7872133,-1.7010078
2021-03-07 19:00:00,281.62402,0.37,278.0,97840.0,4.0033636,-1.842452
2021-03-07 20:00:00,281.1722,0.36,202.0,97820.0,4.259282,-0.34434223
2021-03-07 21:00:00,279.786,0.35,132.0,97820.0,4.237955,-0.5468397
2021-03-07 22:00:00,277.77222,0.31,43.0,97820.0,3.8319368,-0.90026665
2021-03-07 23:00:00,274.79532,0.17,-19.0,97850.0,2.4818764,-1.2553196
2021-03-08 00:00:00,272.3442,0.061463334,-5.0,97920.0,0.79278374,-1.7192154
2021-03-08 01:00:00,271.36383,0.07,-6.0,97980.0,0.45106602,-1.9046268
2021-03-08 02:00:00,271.48328,0.02,0.0,97990.0,-0.118003845,-0.62335396
2021-03-08 03:00:00,271.55737,0.01,0.0,98020.0,-0.45533752,0.12771416
2021-03-08 04:00:00,270.80878,0.03,0.0,98060.0,0.7938709,-0.3483944
2021-03-08 05:00:00,268.5826,0.02,-1.0,98100.0,0.10055637,-0.655283
2021-03-08 06:00:00,267.42688,0.01,-1.0,98100.0,0.45121288,-0.24192429
2021-03-08 07:00:00,266.20126,0.04,-3.0,98140.0,0.7355766,1.0890961
2021-03-08 08:00:00,265.14923,0.03,-2.0,98150.0,0.88022804,0.6190052
2021-03-08 09:00:00,264.42487,0.04,-3.0,98220.0,0.5707903,1.2439995
2021-03-08 10:00:00,263.87732,0.04,-3.0,98250.0,0.18011856,1.2945747
2021-03-08 11:00:00,263.7249,0.01,-1.0,98290.0,-0.15549469,0.29242134
2021-03-08 12:00:00,263.69525,0.01,-1.0,98330.0,-0.06593418,0.3516903
