time,t,fricv,shtfl,sp,u10,v10
2021-04-21 02:00:00,284.1920471191406,0.3600000143051147,-36.0,99240.0,-2.707361221313477,-4.170717239379883
2021-04-21 03:00:00,283.07623291015625,0.4199999868869781,-31.0,99280.0,-2.2949886322021484,-5.185310363769531
2021-04-21 04:00:00,281.89288330078125,0.3000000119209289,-24.0,99230.0,-2.9253129959106445,-3.088434219360352
2021-04-21 05:00:00,281.0080871582031,0.2399999946355819,-13.0,99230.0,-2.155414581298828,-2.607213973999023
2021-04-21 06:00:00,280.9981384277344,0.2399999946355819,-7.0,99160.0,-1.756425857543945,-2.721050262451172
2021-04-21 07:00:00,279.12066650390625,0.2300000041723251,-15.0,99080.0,-1.6751060485839844,-2.8373241424560547
2021-04-21 08:00:00,277.93707275390625,0.209999993443489,-12.0,99000.0,-1.4007110595703125,-2.5910205841064453
2021-04-21 09:00:00,277.2851257324219,0.0900000035762786,-5.0,98910.0,-1.042316436767578,-1.3752460479736328
2021-04-21 10:00:00,276.92626953125,0.1099999994039535,-8.0,98800.0,-0.5558204650878906,-1.933809280395508
2021-04-21 11:00:00,277.7108154296875,0.1299999952316284,2.0,98740.0,-0.8569965362548828,-1.5409660339355469
2021-04-21 12:00:00,280.5780029296875,0.2899999916553497,74.0,98650.0,-1.9832000732421875,-3.032123565673828
2021-04-21 13:00:00,284.87701416015625,0.2399999946355819,139.0,98580.0,-1.7861328125,-2.0053863525390625
2021-04-21 14:00:00,286.41754150390625,0.1899999976158142,101.0,98440.0,-1.5314865112304688,-1.3995094299316406
2021-04-21 15:00:00,292.2334289550781,0.0900000035762786,172.0,98430.0,-0.0511846542358398,-0.7037372589111328
2021-04-21 16:00:00,294.5441589355469,0.1299999952316284,196.0,98260.0,-0.5870647430419922,0.8504314422607422
2021-04-21 17:00:00,297.55029296875,0.2599999904632568,261.0,98050.0,0.5402727127075195,2.823524475097656
2021-04-21 18:00:00,283.3495483398437,0.7099999785423279,200.0,98230.0,9.183743476867676,-0.6755485534667969
2021-04-21 19:00:00,280.9305419921875,0.7400000095367432,146.0,98290.0,9.637428283691406,-1.4070053100585938
2021-04-21 20:00:00,280.56573486328125,0.6200000047683716,110.0,98310.0,8.016990661621094,-1.4802169799804688
2021-04-21 21:00:00,280.5763854980469,0.550000011920929,99.0,98400.0,6.548901557922363,-2.861395835876465
2021-04-21 22:00:00,279.35076904296875,0.550000011920929,39.0,98500.0,6.510492324829102,-3.344537734985352
2021-04-21 23:00:00,276.7354431152344,0.4799999892711639,-23.0,98620.0,5.739474296569824,-3.0724124908447266
2021-04-22 00:00:00,274.9749450683594,0.4399999976158142,-54.0,98650.0,5.294221878051758,-2.969594955444336
2021-04-22 01:00:00,274.42901611328125,0.3400000035762787,-40.0,98750.0,4.418941497802734,-1.8062496185302728
2021-04-22 02:00:00,273.891845703125,0.2199999988079071,-23.0,98810.0,3.273887634277344,-0.7408275604248047
2021-04-22 03:00:00,273.453125,0.270000010728836,-28.0,98820.0,3.548646926879883,-1.6499958038330078
2021-04-22 04:00:00,273.00555419921875,0.270000010728836,-31.0,98820.0,3.7453536987304688,-1.1435298919677734
2021-04-22 05:00:00,272.5416259765625,0.2399999946355819,-32.0,98830.0,3.5978031158447266,-0.4283905029296875
2021-04-22 06:00:00,272.29107666015625,0.1899999976158142,-22.0,98810.0,2.8637561798095703,0.8147144317626953
2021-04-22 07:00:00,272.311767578125,0.2599999904632568,-29.0,98750.0,3.532295227050781,1.2888822555541992
2021-04-22 08:00:00,272.36328125,0.2300000041723251,-28.0,98780.0,3.220900535583496,1.3578901290893557
2021-04-22 09:00:00,272.2164306640625,0.2000000029802322,-22.0,98770.0,3.0376110076904297,0.4819612503051758
