time,t,fricv,shtfl,sp,u10,v10
2020-11-10 15:00:00,292.5913,0.18,51.0,100790.0,1.0350294,1.2205734
2020-11-10 16:00:00,295.20288,0.26,70.0,100720.0,1.5115528,1.9083271
2020-11-10 17:00:00,296.7987,0.3,71.0,100630.0,1.8377285,2.3322363
2020-11-10 18:00:00,297.59103,0.34,55.0,100540.0,2.0067463,2.8783016
2020-11-10 19:00:00,297.59387,0.3,25.0,100490.0,1.7919521,2.5835686
2020-11-10 20:00:00,296.3895,0.23,-20.0,100480.0,1.1240406,2.5171776
2020-11-10 21:00:00,294.3117,0.06,-5.0,100480.0,-0.39562798,1.92698
2020-11-10 22:00:00,290.94266,0.05,-6.0,100500.0,-1.2016964,1.158287
2020-11-10 23:00:00,289.88272,0.06,-8.0,100530.0,-1.9090843,0.82795525
2020-11-11 00:00:00,289.36472,0.07,-9.0,100540.0,-2.4336624,0.105098724
2020-11-11 01:00:00,289.16895,0.11,-17.0,100560.0,-2.62216,-0.3180542
2020-11-11 02:00:00,288.70984,0.07,-6.0,100570.0,-2.1482582,-0.19382477
2020-11-11 03:00:00,287.97336,0.13,-19.0,100570.0,-2.7042522,-0.6223564
2020-11-11 04:00:00,287.66974,0.18,-26.0,100530.0,-2.8697624,-1.0054989
2020-11-11 05:00:00,287.48663,0.14,-17.0,100490.0,-2.5601978,-0.1355133
2020-11-11 06:00:00,287.3084,0.15,-18.0,100440.0,-2.4693203,0.117836
2020-11-11 07:00:00,287.39978,0.17,-22.0,100400.0,-2.5666962,-0.15198708
2020-11-11 08:00:00,287.37134,0.15,-20.0,100380.0,-2.5574913,-0.13264084
2020-11-11 09:00:00,287.2444,0.16,-19.0,100350.0,-2.4889107,-0.023433685
2020-11-11 10:00:00,287.16052,0.25,-18.0,100340.0,-3.0531235,0.33550262
2020-11-11 11:00:00,287.68124,0.25,-26.0,100300.0,-3.2836056,-0.4840622
2020-11-11 12:00:00,288.40558,0.27,-24.0,100310.0,-3.3339825,-0.6012821
2020-11-11 13:00:00,290.38617,0.28,2.0,100320.0,-3.1745892,-0.37804222
2020-11-11 14:00:00,292.96765,0.22,19.0,100300.0,-1.2640781,1.926321
2020-11-11 15:00:00,294.77502,0.28,56.0,100320.0,-0.53863335,2.75243
2020-11-11 16:00:00,295.15314,0.28,36.0,100290.0,0.13825226,2.9471989
2020-11-11 17:00:00,294.94934,0.23,42.0,100210.0,-0.21164322,2.180029
2020-11-11 18:00:00,293.89252,0.26,12.0,100130.0,-0.7091503,2.7997723
2020-11-11 19:00:00,292.63007,0.18,-15.0,100070.0,-0.5644283,2.4745598
2020-11-11 20:00:00,292.64984,0.21,-13.0,100020.0,-1.2662678,2.4189396
2020-11-11 21:00:00,292.29407,0.13,-4.0,100030.0,-1.4469318,0.8706112
2020-11-11 22:00:00,292.01013,0.15,-3.0,99990.0,-0.60061455,1.7049313
2020-11-11 23:00:00,291.71796,0.21,-4.0,99980.0,-1.6971016,1.7751408
2020-11-12 00:00:00,291.59213,0.19,-3.0,99990.0,-1.5317574,1.4792671
2020-11-12 01:00:00,291.3133,0.15,-5.0,99950.0,-1.7711601,0.89885235
2020-11-12 02:00:00,291.0242,0.21,-8.0,99920.0,-2.5289211,0.6307545
2020-11-12 03:00:00,290.9599,0.12,-4.0,99840.0,-1.5646496,-0.28508186
2020-11-12 04:00:00,290.81592,0.16,-6.0,99800.0,-2.0958462,-0.06368446
2020-11-12 05:00:00,290.84875,0.18,-4.0,99770.0,-1.769083,1.3529911
2020-11-12 06:00:00,290.85193,0.02,0.0,99760.0,-0.33026886,0.72620773
2020-11-12 07:00:00,290.33997,0.05,-2.0,99770.0,1.1445856,-0.7139158
2020-11-12 08:00:00,289.80206,0.29,-19.0,99810.0,2.5299673,-2.5276947
2020-11-12 10:00:00,285.6903,0.42,-28.0,99920.0,2.1314898,-4.427022
2020-11-12 11:00:00,284.37143,0.39,13.0,99950.0,2.629178,-3.6318436
2020-11-12 12:00:00,283.4051,0.34,-13.0,100070.0,3.0027456,-2.7804852
2020-11-12 13:00:00,283.77478,0.34,-8.0,100110.0,2.16817,-3.2898235
2020-11-12 14:00:00,284.1361,0.44,25.0,100160.0,2.6062412,-4.230398
2020-11-12 15:00:00,283.79462,0.5,49.0,100230.0,2.9732351,-4.7145023
2020-11-12 16:00:00,282.72852,0.47,44.0,100270.0,3.1375914,-4.204384
2020-11-12 17:00:00,283.4987,0.48,66.0,100170.0,2.6888428,-4.526292
2020-11-12 18:00:00,282.60403,0.51,40.0,100260.0,3.3797092,-4.688566
2020-11-12 19:00:00,281.35846,0.41,17.0,100240.0,2.1787615,-4.1424437
2020-11-12 20:00:00,281.52155,0.4,25.0,100260.0,2.2178345,-3.8925076
2020-11-12 21:00:00,280.7029,0.27,-5.0,100280.0,1.5290442,-2.8070993
2020-11-12 22:00:00,280.0406,0.33,-26.0,100290.0,2.3149233,-3.3100367
2020-11-12 23:00:00,279.99286,0.1,-6.0,100330.0,0.6937351,-1.7394142
2020-11-13 00:00:00,279.3161,0.05,-2.0,100290.0,0.9789314,-1.3482304
2020-11-13 01:00:00,278.69946,0.09,-10.0,100350.0,2.0990963,-1.1084175
2020-11-13 02:00:00,278.49432,0.18,-25.0,100420.0,1.9368267,-2.2821045
2020-11-13 03:00:00,278.25122,0.15,-19.0,100430.0,1.7352219,-2.1273117
2020-11-13 04:00:00,278.227,0.13,-15.0,100440.0,1.5107718,-2.1757774
2020-11-13 05:00:00,278.73224,0.14,-12.0,100390.0,1.3867817,-1.8494778
2020-11-13 06:00:00,278.0322,0.08,-8.0,100400.0,1.4289265,-1.6274357
2020-11-13 07:00:00,277.5675,0.01,-1.0,100380.0,-0.34671783,-0.25865936
2020-11-13 08:00:00,278.79547,0.02,0.0,100380.0,0.4631853,0.58880043
2020-11-13 09:00:00,279.09534,0.03,0.0,100360.0,-0.17828369,0.68834686
2020-11-13 10:00:00,278.98584,0.09,0.0,100370.0,-0.599555,0.98617554
2020-11-13 11:00:00,278.7456,0.1,1.0,100340.0,-1.1646929,0.6626663
2020-11-13 12:00:00,278.95184,0.07,1.0,100330.0,-0.50975037,0.887537
2020-11-13 13:00:00,279.2622,0.13,4.0,100310.0,-1.1378145,1.0091724
2020-11-13 14:00:00,280.00024,0.18,18.0,100230.0,-1.478014,1.0704231
2020-11-13 15:00:00,280.02954,0.15,13.0,100170.0,-1.0107012,1.0728836
2020-11-13 16:00:00,280.44928,0.12,19.0,100100.0,-0.23967457,0.9976425
2020-11-13 17:00:00,280.81006,0.1,20.0,100010.0,0.13357258,0.72052956
2020-11-13 18:00:00,281.26978,0.14,20.0,99990.0,1.2561197,0.18749619
2020-11-13 19:00:00,280.89764,0.2,10.0,100020.0,2.016304,-0.5664177
2020-11-13 20:00:00,280.69818,0.21,10.0,99940.0,1.9332161,-1.211628
2020-11-13 21:00:00,280.73926,0.11,0.0,99870.0,0.2794342,-1.0907669
2020-11-13 22:00:00,278.4582,0.05,-4.0,99900.0,0.65427876,-1.7578678
2020-11-13 23:00:00,277.682,0.07,-6.0,100010.0,0.8684187,-2.0083199
2020-11-14 00:00:00,277.8039,0.05,0.0,100030.0,0.8277054,-1.6176586
