time,t,fricv,shtfl,sp,u10,v10
2020-11-05 13:00:00,281.2122,0.17,-20.0,98470.0,-2.7749138,0.50951004
2020-11-05 14:00:00,284.8563,0.31,0.0,98460.0,-2.170887,2.8000984
2020-11-05 15:00:00,288.17084,0.33,20.0,98420.0,-1.285862,3.3787422
2020-11-05 16:00:00,290.2136,0.4,51.0,98390.0,-1.153574,4.1534653
2020-11-05 17:00:00,291.90945,0.39,51.0,98300.0,-0.8928509,4.1207657
2020-11-05 18:00:00,292.34277,0.36,50.0,98220.0,-0.75257874,3.7578812
2020-11-05 19:00:00,292.86963,0.36,60.0,98180.0,-0.6430054,3.6862545
2020-11-05 20:00:00,292.09283,0.3,10.0,98160.0,-1.1893921,3.110838
2020-11-05 21:00:00,290.03976,0.2,-20.0,98130.0,-1.1930981,2.6931362
2020-11-05 22:00:00,286.80405,0.09,-10.0,98160.0,-2.1154518,1.6416149
2020-11-05 23:00:00,285.40933,0.1,-18.0,98210.0,-2.3834362,1.6892719
2020-11-06 00:00:00,284.7177,0.1,-17.0,98250.0,-2.4070396,1.5208321
2020-11-06 01:00:00,284.19186,0.14,-26.0,98240.0,-2.6453085,1.5634727
2020-11-06 02:00:00,283.57803,0.15,-28.0,98230.0,-2.8394203,1.4316311
2020-11-06 03:00:00,283.05045,0.11,-16.0,98240.0,-2.7068558,0.94185066
2020-11-06 04:00:00,282.78192,0.2,-44.0,98240.0,-3.316496,1.6941738
2020-11-06 05:00:00,282.5938,0.17,-35.0,98240.0,-3.3756294,0.71556854
2020-11-06 06:00:00,282.7205,0.09,-12.0,98240.0,-2.6560516,0.56707764
2020-11-06 07:00:00,282.31866,0.13,-23.0,98240.0,-2.9755878,0.88970375
2020-11-06 08:00:00,281.41412,0.12,-23.0,98190.0,-3.225338,0.22281647
2020-11-06 09:00:00,280.4147,0.08,-12.0,98170.0,-2.8759346,0.18070984
2020-11-06 10:00:00,279.69412,0.1,-21.0,98180.0,-3.2111244,-0.43806648
2020-11-06 11:00:00,279.19083,0.11,-25.0,98210.0,-3.3541927,0.34051704
2020-11-06 12:00:00,278.85257,0.08,-13.0,98220.0,-2.8776455,0.8391304
2020-11-06 13:00:00,281.56476,0.11,-11.0,98270.0,-2.4602804,0.23845863
2020-11-06 14:00:00,285.53754,0.21,11.0,98270.0,-0.7908001,2.235464
2020-11-06 15:00:00,288.89874,0.26,39.0,98220.0,0.4014864,2.58008
2020-11-06 16:00:00,291.1416,0.27,57.0,98170.0,0.97461224,2.4949589
2020-11-06 17:00:00,292.9069,0.28,60.0,98100.0,2.0444078,1.9191551
2020-11-06 18:00:00,293.83716,0.35,60.0,98050.0,3.1278753,1.9757347
2020-11-06 19:00:00,294.15363,0.31,27.0,98020.0,3.0299387,1.2929707
2020-11-06 20:00:00,293.31482,0.29,-11.0,98010.0,2.9184046,1.5499821
2020-11-06 21:00:00,291.66977,0.06,0.0,98040.0,1.5841484,1.1267338
2020-11-06 22:00:00,288.51755,0.03,0.0,98060.0,0.8326006,0.7611389
2020-11-06 23:00:00,286.3647,0.01,-1.0,98100.0,-0.10418987,0.299675
2020-11-07 00:00:00,284.8886,0.02,0.0,98120.0,-0.93359566,0.005008698
2020-11-07 01:00:00,283.3523,0.05,-6.0,98130.0,-1.705368,-0.34399223
2020-11-07 02:00:00,282.35602,0.05,-7.0,98170.0,-1.7996073,-0.18195724
2020-11-07 03:00:00,281.4777,0.05,-8.0,98190.0,-1.9604826,0.046985626
2020-11-07 04:00:00,280.67065,0.06,-9.0,98220.0,-2.0588713,-0.573082
2020-11-07 05:00:00,279.98755,0.07,-11.0,98230.0,-2.397831,-0.72693634
2020-11-07 06:00:00,279.37933,0.05,-9.0,98220.0,-1.8173237,-0.48242378
2020-11-07 07:00:00,278.4879,0.05,-10.0,98250.0,-2.0144463,-0.36898232
2020-11-07 08:00:00,277.73322,0.04,-9.0,98250.0,-1.5855799,0.24020767
2020-11-07 09:00:00,276.9347,0.06,-12.0,98250.0,-2.133007,0.4424286
2020-11-07 10:00:00,276.5125,0.06,-13.0,98290.0,-2.319538,0.23781395
2020-11-07 11:00:00,276.10266,0.07,-16.0,98330.0,-2.7814922,0.13321877
2020-11-07 12:00:00,275.9029,0.07,-16.0,98370.0,-2.6843548,-0.032779694
2020-11-07 13:00:00,278.99402,0.06,-8.0,98410.0,-2.4452848,-0.04384613
2020-11-07 14:00:00,284.76813,0.14,7.0,98410.0,-1.3887568,-0.07273102
2020-11-07 15:00:00,288.87952,0.13,39.0,98390.0,0.70635223,0.8235855
2020-11-07 16:00:00,291.71606,0.17,59.0,98380.0,0.79595375,1.1989231
2020-11-07 17:00:00,293.29102,0.21,60.0,98300.0,1.1402664,1.5166779
2020-11-07 18:00:00,293.85306,0.23,51.0,98230.0,1.8202896,1.2609062
2020-11-07 19:00:00,293.92178,0.19,20.0,98210.0,0.905035,1.6445522
2020-11-07 20:00:00,293.11865,0.08,-2.0,98190.0,0.6413002,1.2578163
2020-11-07 21:00:00,291.61188,0.04,0.0,98220.0,-0.8653126,1.316206
2020-11-07 22:00:00,287.2837,0.06,-9.0,98240.0,-1.8084812,1.0562572
2020-11-07 23:00:00,284.80728,0.05,-9.0,98270.0,-2.006013,0.3086033
2020-11-08 00:00:00,283.68787,0.06,-11.0,98300.0,-2.0429935,0.43083382
2020-11-08 01:00:00,282.1872,0.06,-11.0,98330.0,-2.104887,0.1949749
2020-11-08 02:00:00,281.1859,0.05,-11.0,98350.0,-2.003666,0.35930443
2020-11-08 03:00:00,280.27405,0.05,-11.0,98370.0,-1.774168,0.74860954
2020-11-08 04:00:00,279.3164,0.06,-12.0,98380.0,-1.8473358,1.18396
2020-11-08 05:00:00,278.58148,0.07,-16.0,98390.0,-2.6600456,0.2882576
2020-11-08 06:00:00,278.122,0.07,-18.0,98400.0,-2.7674923,-0.059322357
2020-11-08 07:00:00,277.55005,0.08,-19.0,98440.0,-2.9195576,-0.15023422
