,time,t,fricv,gflux,u10,v10
0,2020-10-01 00:00:00,286.0212,0.21,80.0,-1.0099287,3.07724
1,2020-10-01 01:00:00,285.37656,0.25,70.0,-1.5541487,3.2982292
2,2020-10-01 02:00:00,285.01965,0.11,65.0,0.16771793,2.5118637
3,2020-10-01 03:00:00,284.88666,0.22,82.0,0.53564644,3.394353
4,2020-10-01 04:00:00,284.6392,0.142,82.0,0.6906595,2.685316
5,2020-10-01 05:00:00,284.3464,0.11,79.0,0.45561218,2.475831
6,2020-10-01 06:00:00,284.4122,0.27,76.0,-0.26944256,3.7195206
7,2020-10-01 07:00:00,285.10544,0.23,54.0,0.6694088,2.8292732
8,2020-10-01 08:00:00,284.1934,0.15,66.0,0.3611927,2.6006622
9,2020-10-01 09:00:00,283.4103,0.12,77.0,-0.38739967,2.5522995
10,2020-10-01 10:00:00,282.86456,0.05,79.0,-0.77874184,1.7240772
11,2020-10-01 11:00:00,282.44855,0.05,76.0,-1.2484493,1.6066351
12,2020-10-01 12:00:00,284.0274,0.1,9.0,-0.548543,1.678628
13,2020-10-01 13:00:00,287.17535,0.36,-33.0,2.7684135,2.695938
14,2020-10-01 14:00:00,289.74988,0.4,-60.0,3.3285227,2.3395357
15,2020-10-01 15:00:00,291.8894,0.453,-49.0,3.7892275,2.6679134
16,2020-10-01 16:00:00,292.44662,0.428,-78.0,3.8479586,2.0115938
17,2020-10-01 17:00:00,293.82397,0.452,-49.0,4.2025166,1.706912
18,2020-10-01 18:00:00,293.9975,0.398,-30.0,3.6871262,1.3014727
19,2020-10-01 19:00:00,293.12286,0.453,-10.0,4.6722174,0.0018663406
20,2020-10-01 20:00:00,291.96695,0.363,10.0,3.749895,0.08368015
21,2020-10-01 21:00:00,290.55072,0.346,33.0,3.6998444,-0.23313999
22,2020-10-01 22:00:00,287.2849,0.163,62.0,1.2901077,-2.0221338
23,2020-10-01 23:00:00,285.54193,0.045,59.0,-0.06995678,-1.4916353
24,2020-10-02 00:00:00,283.9861,0.117,59.0,-1.0632696,-2.254156
25,2020-10-02 01:00:00,282.73474,0.049,61.0,-0.30119705,-1.8543615
26,2020-10-02 02:00:00,281.93094,0.01,74.0,-0.35941887,-0.3650427
27,2020-10-02 03:00:00,281.09012,0.02,75.0,-0.5447445,0.6817579
28,2020-10-02 04:00:00,280.41663,0.05,68.0,-1.6726418,0.6300421
29,2020-10-02 05:00:00,279.78073,0.05,59.0,-1.748476,0.19730186
30,2020-10-02 06:00:00,279.2219,0.06,61.0,-2.0893078,0.04367256
31,2020-10-02 07:00:00,278.8942,0.05,59.0,-1.9105396,-0.016388893
32,2020-10-02 08:00:00,279.20242,0.06,45.0,-2.154873,0.81884766
33,2020-10-02 09:00:00,279.55786,0.04,36.0,-1.276597,0.7001934
34,2020-10-02 10:00:00,280.044,0.02,34.0,-0.76493835,0.12601662
35,2020-10-02 11:00:00,279.79935,0.04,47.0,-1.5128155,0.1032629
36,2020-10-02 12:00:00,280.52313,0.12,11.0,-1.5988388,0.57027626
37,2020-10-02 13:00:00,284.1795,0.17,-55.0,-0.46213913,1.1968641
38,2020-10-02 14:00:00,287.5976,0.22,-79.0,1.0592699,1.3387947
39,2020-10-02 15:00:00,289.9619,0.326,-72.0,2.5608797,1.4331856
40,2020-10-02 16:00:00,290.80255,0.433,-49.0,3.5160656,2.4796085
41,2020-10-02 17:00:00,291.16382,0.452,-11.0,4.4151306,1.1513681
42,2020-10-02 18:00:00,288.73746,0.412,7.0,4.5111046,0.47219086
43,2020-10-02 19:00:00,290.4254,0.42,-10.0,4.3028812,0.2790947
44,2020-10-02 20:00:00,289.86603,0.388,-20.0,3.9332829,0.4304371
45,2020-10-02 21:00:00,288.33105,0.311,30.0,3.2254972,0.09828186
46,2020-10-02 22:00:00,285.94156,0.257,47.0,2.8540401,-0.95072556
47,2020-10-02 23:00:00,284.513,0.2,54.0,2.5480728,-0.9864664
48,2020-10-03 00:00:00,283.2786,0.151,70.0,1.099968,-1.7804222
49,2020-10-03 01:00:00,281.90527,0.06,68.0,1.3779345,-1.1373606
50,2020-10-03 02:00:00,281.4946,0.065,84.0,1.3141079,-0.702755
51,2020-10-03 03:00:00,280.33612,0.029,71.0,1.0581236,0.08495617
52,2020-10-03 04:00:00,279.37866,0.01,59.0,0.33159828,0.07420826
53,2020-10-03 05:00:00,278.5481,0.03,67.0,-0.8662205,0.64336395
54,2020-10-03 06:00:00,278.1129,0.02,58.0,0.7239599,0.2627926
55,2020-10-03 07:00:00,280.30988,0.15,22.0,1.5815496,0.052327156
56,2020-10-03 08:00:00,280.64432,0.23,15.0,2.561367,0.028730392
57,2020-10-03 09:00:00,280.6721,0.2,14.0,2.1374454,-0.18957996
58,2020-10-03 10:00:00,280.62976,0.2,8.0,2.1796408,-0.9201975
59,2020-10-03 11:00:00,280.7786,0.188,14.0,1.9021482,-1.0011835
60,2020-10-03 12:00:00,281.13043,0.181,4.0,1.7882891,-0.7965698
61,2020-10-03 13:00:00,283.127,0.275,-37.0,2.7003164,-0.25897694
62,2020-10-03 14:00:00,285.87955,0.313,-48.0,2.778943,-0.6526165
63,2020-10-03 15:00:00,288.33008,0.31,-62.0,2.6456728,-0.1874628
64,2020-10-03 16:00:00,290.31866,0.348,-81.0,3.0778952,-0.24562263
65,2020-10-03 17:00:00,291.21777,0.41,-57.0,3.6462774,-1.1300278
66,2020-10-03 18:00:00,291.29272,0.406,-47.0,3.4912243,-1.5368586
67,2020-10-03 19:00:00,290.6921,0.363,-20.0,2.520255,-2.2220802
68,2020-10-03 20:00:00,289.43484,0.32,13.0,2.0085917,-2.2173786
69,2020-10-03 21:00:00,287.29578,0.21,43.0,1.410286,-1.2353506
70,2020-10-03 22:00:00,284.76746,0.124,67.0,0.11715317,-1.685441
71,2020-10-03 23:00:00,281.93488,0.054,80.0,-1.1925611,-1.3518505
72,2020-10-04 00:00:00,280.69507,0.117,70.0,-1.7210932,-1.8130198
73,2020-10-04 01:00:00,279.90216,0.1,65.0,-2.0581522,-1.4017506
74,2020-10-04 02:00:00,279.1844,0.1,64.0,-2.4599648,-0.75616837
75,2020-10-04 03:00:00,278.6335,0.12,59.0,-2.7009096,-0.34749794
76,2020-10-04 04:00:00,278.47864,0.11,53.0,-2.624529,0.42416382
77,2020-10-04 05:00:00,278.2066,0.08,52.0,-2.2151508,0.7112942
78,2020-10-04 06:00:00,277.84402,0.12,51.0,-2.503563,0.5883732
79,2020-10-04 07:00:00,277.60138,0.12,49.0,-2.419053,1.015358
80,2020-10-04 08:00:00,277.15384,0.1,47.0,-2.435132,0.34475136
81,2020-10-04 09:00:00,276.6936,0.12,51.0,-2.7469597,-0.041240692
82,2020-10-04 10:00:00,276.46405,0.08,54.0,-2.4041052,0.23845863
83,2020-10-04 11:00:00,276.74536,0.08,51.0,-2.4595985,0.04275322
84,2020-10-04 12:00:00,278.46997,0.08,-5.0,-1.9442272,0.30142975
85,2020-10-04 13:00:00,282.27124,0.21,-79.0,-1.6901283,1.2041941
86,2020-10-04 14:00:00,285.71802,0.26,-123.0,-1.2410374,1.9416256
87,2020-10-04 15:00:00,288.98193,0.26,-145.0,-0.38918304,2.091589
88,2020-10-04 16:00:00,291.04376,0.33,-130.0,-0.34465408,2.969841
89,2020-10-04 17:00:00,291.66302,0.33,-95.0,-0.081240654,2.9354324
90,2020-10-04 18:00:00,291.94684,0.36,-87.0,-1.0407829,3.2483978
91,2020-10-04 19:00:00,291.09204,0.32,-65.0,-2.0816822,2.1179638
92,2020-10-04 20:00:00,289.64612,0.28,-50.0,-1.9430752,1.6870213
93,2020-10-04 21:00:00,287.74854,0.2,-20.0,-1.3968868,1.3299217
94,2020-10-04 22:00:00,285.2737,0.05,10.0,-1.3851051,0.88503647
95,2020-10-04 23:00:00,282.82114,0.08,50.0,-2.4865208,0.23433876
96,2020-10-05 00:00:00,282.02078,0.06,71.0,-2.0747604,0.7431221
97,2020-10-05 01:00:00,281.60742,0.09,64.0,-2.4818459,0.89775276
98,2020-10-05 02:00:00,281.77673,0.11,60.0,-2.666214,0.4285183
99,2020-10-05 03:00:00,281.62955,0.08,60.0,-2.3070545,0.83470726
100,2020-10-05 04:00:00,281.5839,0.08,63.0,-2.335764,0.47694588
101,2020-10-05 05:00:00,281.64264,0.12,64.0,-2.6414833,0.86794853
102,2020-10-05 06:00:00,281.61963,0.1,66.0,-2.5911636,0.49284744
103,2020-10-05 07:00:00,281.66885,0.08,54.0,-2.321766,0.5907669
104,2020-10-05 08:00:00,281.86328,0.07,49.0,-1.9945908,0.46157074
105,2020-10-05 09:00:00,282.8599,0.12,21.0,-1.8020744,0.99282646
106,2020-10-05 10:00:00,282.92355,0.1,46.0,-1.4453964,0.43652916
107,2020-10-05 11:00:00,281.6448,0.04,41.0,-1.4135456,0.13625717
108,2020-10-05 12:00:00,282.62225,0.02,-1.0,0.3403597,-0.59445
109,2020-10-05 13:00:00,285.1846,0.16,-51.0,1.3578663,-0.10253143
110,2020-10-05 14:00:00,287.67245,0.23,-84.0,1.8724804,-0.5313015
111,2020-10-05 15:00:00,289.59555,0.23,-77.0,1.6478806,-0.47250366
112,2020-10-05 16:00:00,290.53787,0.23,-47.0,1.7054596,-0.25167656
113,2020-10-05 17:00:00,290.31064,0.32,-105.0,2.7134924,-1.3855324
114,2020-10-05 18:00:00,291.90262,0.22,-70.0,1.4331999,-0.62730217
115,2020-10-05 19:00:00,291.75583,0.21,-50.0,1.0866699,-0.99893093
116,2020-10-05 20:00:00,290.87628,0.23,-28.0,1.4585686,-1.0343409
117,2020-10-05 21:00:00,288.13187,0.23,28.0,1.9663639,-1.0992613
118,2020-10-05 22:00:00,285.8601,0.11,30.0,1.5052147,-0.1585865
119,2020-10-05 23:00:00,285.14243,0.02,32.0,0.32514954,0.6722183
120,2020-10-06 00:00:00,283.76804,0.02,51.0,-0.75073624,0.2999258
121,2020-10-06 01:00:00,282.36676,0.07,44.0,-1.93816,-0.7250347
122,2020-10-06 02:00:00,280.85358,0.06,47.0,-2.1681957,-0.06460953
123,2020-10-06 03:00:00,280.04102,0.13,38.0,-2.6150131,-0.40550137
124,2020-10-06 04:00:00,279.3451,0.12,42.0,-2.7477684,-0.33529758
125,2020-10-06 05:00:00,278.7176,0.05,40.0,-2.0019588,-0.1785078
126,2020-10-06 06:00:00,278.1529,0.08,38.0,-2.4623432,-0.41103935
127,2020-10-06 07:00:00,278.03702,0.06,36.0,-2.3570337,0.41511726
